,suburb,rented_price_2017,rented_price,rented_price_2019,rented_price_2020,rented_price_2021,rented_price_2022,rented_price_2023,rented_price_2024,pred_2025,pred_2026,pred_2027,model,confidence
2398,Kialla West,335.0,,295.0,,280.0,280.0,600.0,,392.0,392.0,392.0,rf,low
2399,Kilcunda,348.1818181818182,297.0,362.14285714285717,391.0,477.5,489.9,468.8888888888889,505.0,602.7153849206348,602.7153849206348,602.7153849206348,rf,low
2400,Killara (Wodonga - Vic.),367.94117647058823,403.6842105263158,416.3235294117647,443.69444444444446,497.3333333333333,504.875,592.1764705882352,620.9375,584.8066085174545,584.8066085174545,584.8066085174545,rf,high
2401,Kilmore,347.037037037037,351.39830508474574,366.1409395973154,390.27659574468083,407.2314049586777,447.1941176470588,465.2360248447205,468.1609195402299,422.8502869487995,422.8502869487995,422.8502869487995,rf,high
2402,Kilmore East,340.0,,360.0,410.0,,,426.6666666666667,591.6666666666666,411.85,411.85,411.85,rf,low
2403,Kilsyth,405.75342465753425,425.19867549668874,433.9766081871345,455.25,465.1,497.0388349514563,543.4090909090909,557.1794871794872,536.0567167991238,536.0567167991238,536.0567167991238,rf,high
2404,Kilsyth South,461.0,476.3636363636364,525.0,468.6363636363636,516.3636363636364,526.875,545.0,624.0,542.7016071428571,542.7016071428571,542.7016071428571,rf,low
2405,Kinglake,353.3333333333333,362.22222222222223,371.53846153846155,390.0,515.0,553.3333333333334,609.1666666666666,643.3333333333334,595.6681547619048,595.6681547619048,595.6681547619048,rf,low
2406,Kinglake Central,370.0,435.0,280.0,560.0,,,580.0,,580.9,580.9,580.9,rf,low
2407,Kings Park (Vic.),345.7079646017699,347.8658536585366,365.5113636363636,372.4698795180723,366.0787401574803,368.04347826086956,413.87931034482756,443.46153846153845,396.7495237324329,396.7495237324329,396.7495237324329,rf,high
2408,Kingsville,492.7586206896552,504.7560975609756,537.5925925925926,520.6818181818181,508.2608695652174,563.4313725490196,646.3157894736842,686.25,553.4455410746748,553.4455410746748,553.4455410746748,rf,high
2409,Kirwans Bridge,310.0,286.6666666666667,302.0,,,,,,,,,rf,
2410,Knowsley,350.0,,270.0,,300.0,,,,300.0,300.0,300.0,rf,low
2411,Knoxfield,431.7543859649123,436.9021739130435,456.4825581395349,445.30601092896177,483.7,492.8521126760563,547.7272727272727,585.0892857142857,532.2622433171846,532.2622433171846,532.2622433171846,rf,high
2412,Kongwak,520.0,600.0,,,,,,,,,,rf,
2413,Koo Wee Rup,341.57142857142856,368.6363636363636,388.1666666666667,375.97727272727275,446.3157894736842,454.10714285714283,449.82142857142856,521.9444444444445,414.7324860180988,414.7324860180988,414.7324860180988,rf,low
2414,Koorlong,350.0,,,290.0,400.0,,400.0,575.0,400.4333333333332,400.4333333333332,400.4333333333332,rf,low
2415,Koroit,289.5652173913044,325.8333333333333,345.51724137931035,440.625,403.8095238095238,486.47058823529414,451.1764705882353,460.0,412.25341074916855,412.25341074916855,412.25341074916855,rf,low
2416,Korong Vale,165.0,,180.0,,,,,,,,,rf,
2417,Kurunjang,312.14285714285717,336.0,332.0,323.3333333333333,315.7142857142857,382.0,381.25,,337.4390873015873,337.4390873015873,337.4390873015873,rf,low
2418,Kyabram,261.8888888888889,272.94897959183675,278.0,277.8901098901099,321.19565217391306,366.14285714285717,462.14285714285717,379.2391304347826,342.33490899788217,333.25290518889847,333.25290518889847,rf,low
2419,Kyabram South,343.75,325.0,325.0,325.0,,,,,,,,rf,
2420,Kyneton,392.7142857142857,409.9504950495049,463.36538461538464,456.6203703703704,489.75961538461536,535.2150537634409,532.3717948717949,561.969696969697,507.4995861216569,507.4995861216569,507.4995861216569,rf,high
2421,Labertouche,375.0,377.5,,,,,,,,,,rf,
2422,Laharum,260.0,330.0,,,,,,,,,,rf,
2423,Lake Boga,226.0,233.75,216.0,268.3333333333333,320.0,325.7142857142857,362.5,330.0,354.4944047619046,354.4944047619046,354.4944047619046,rf,low
2424,Lake Gardens,351.3114754098361,368.375,411.1764705882353,416.0,447.67241379310343,462.64150943396226,487.41379310344826,513.1818181818181,451.0863432467805,451.0863432467805,451.0863432467805,rf,high
2425,Lake Tyers Beach,295.7142857142857,388.7931034482759,259.375,311.9230769230769,351.15384615384613,375.6666666666667,375.0,396.6666666666667,386.63885128760126,386.63885128760126,386.63885128760126,rf,low
2426,Lake Wendouree,347.53333333333336,335.8783783783784,373.2352941176471,370.9154929577465,444.2156862745098,452.5,426.57894736842104,465.45454545454544,418.8487777799955,418.8487777799955,418.8487777799955,rf,low
2427,Lalor,364.15280898876404,381.1462829736211,381.28954423592495,387.6174863387978,400.14285714285717,408.27793696275074,467.8125,519.7887323943662,406.31485394170346,406.9930536831385,406.9930536831385,rf,high
2428,Lancaster,277.0,,,350.0,,,450.0,,450.0,450.0,450.0,rf,low
2429,Lancefield,361.25,410.36842105263156,442.0,438.19444444444446,484.25,475.6818181818182,472.44827586206895,545.0,473.4923184335014,473.4923184335014,473.4923184335014,rf,low
2430,Langwarrin,423.14009661835746,427.5840336134454,438.10869565217394,451.4024390243902,472.06140350877195,514.453781512605,557.3947368421053,605.6603773584906,484.1042898570108,484.1042898570108,484.1042898570108,rf,high
2431,Langwarrin South,778.1111111111111,737.7142857142857,795.0,678.75,,793.3333333333334,,700.0,812.8,812.8,812.8,rf,low
2432,Lara,388.65781710914456,405.75384615384615,428.4711779448622,430.3099730458221,466.66243654822335,490.94555873925503,523.5076923076923,527.5446428571429,464.9385133294165,464.9385133294165,464.9385133294165,rf,high
2433,Launching Place,362.0,362.14285714285717,408.3333333333333,446.25,384.2857142857143,490.0,435.8333333333333,500.0,442.5799999999999,439.0799999999999,439.0799999999999,rf,low
2434,Lavers Hill,175.0,317.5,450.0,200.0,,,,,,,,rf,
2435,Laverton (Vic.),335.2931726907631,345.547703180212,350.29651162790697,351.73746312684364,351.48098434004476,351.8473451327434,398.3791208791209,443.95061728395063,352.07433110296193,352.07433110296193,352.07433110296193,rf,high
2436,Leneva,390.7692307692308,405.16129032258067,401.42857142857144,418.6363636363636,485.88,527.8571428571429,571.3157894736842,613.75,539.4172734173069,539.4172734173069,539.4172734173069,rf,low
2437,Leongatha,296.25,319.3333333333333,305.0,369.70588235294116,402.1818181818182,396.93548387096774,412.2881355932203,453.57142857142856,386.0094244577626,386.0094244577626,386.0094244577626,rf,high
2438,Leopold,383.6503067484663,394.3636363636364,414.1603053435114,419.3269230769231,447.5877192982456,464.13793103448273,482.36559139784947,505.2631578947368,437.630273178595,437.630273178595,437.630273178595,rf,high
2439,Lethbridge,315.0,416.6666666666667,389.375,431.0,512.5,720.0,720.0,686.6666666666666,572.0266666666665,572.0266666666665,572.0266666666665,rf,low
2440,Lindenow,293.3333333333333,330.0,320.0,310.0,,405.0,400.0,450.0,403.76666666666665,403.76666666666665,403.76666666666665,rf,low
2441,Linton,290.0,320.0,255.0,305.0,325.0,385.0,400.0,,360.6375,360.6375,360.6375,rf,low
2442,Lismore (Vic.),198.75,200.0,270.0,,282.5,470.0,437.5,,350.2682142857143,350.2682142857143,350.2682142857143,rf,low
2443,Lockwood South,460.0,,,,,,,,,,,rf,
2444,Long Gully,292.53125,299.8888888888889,315.0,328.73333333333335,365.5135135135135,389.05797101449275,433.75757575757575,440.12820512820514,400.7551853153584,400.7551853153584,400.7551853153584,rf,high
2445,Longford (Vic.),363.22222222222223,426.07142857142856,407.8,513.5714285714286,620.0,657.5,575.0,650.0,619.0265476190475,619.0265476190475,619.0265476190475,rf,low
2446,Longwarry,313.44827586206895,347.42857142857144,349.390243902439,341.79245283018867,402.4418604651163,467.4736842105263,441.875,480.22727272727275,395.5190457418348,395.5190457418348,395.5190457418348,rf,low
2447,Longwarry North,300.0,210.0,450.0,450.0,,,,,,,,rf,
2448,Lorne (Vic.),393.2156862745098,368.6,311.0,406.1111111111111,371.6470588235294,372.46153846153845,800.0,750.0,382.6115278249442,382.6115278249442,382.6115278249442,rf,low
2449,Lower Norton,242.5,458.3333333333333,,285.0,417.0,448.75,320.0,,403.1347619047618,403.1347619047618,403.1347619047618,rf,low
2450,Lower Plenty,437.5925925925926,535.1851851851852,491.30434782608694,557.3529411764706,665.7142857142857,514.1176470588235,653.3333333333334,620.0,640.4490807803309,640.4490807803309,640.4490807803309,rf,low
2451,Lucas,360.63829787234044,390.4918032786885,392.03125,414.15,431.685393258427,443.1818181818182,462.07142857142856,493.1914893617021,452.0107173987172,452.0107173987172,452.0107173987172,rf,high
2452,Lucknow (Vic.),307.05882352941177,296.15384615384613,348.0,326.42857142857144,380.3333333333333,427.0,472.72727272727275,492.94117647058823,416.199007936508,416.199007936508,416.199007936508,rf,low
2453,Lynbrook,417.125,423.4577464788732,427.90977443609023,431.4805194805195,463.9037037037037,493.85616438356163,558.3222222222222,561.436170212766,586.9472900599673,586.9472900599673,586.9472900599673,rf,high
2454,Lyndhurst (Vic.),435.64814814814815,450.47486033519556,446.72058823529414,468.66346153846155,477.4191616766467,532.9290322580645,579.1970802919708,606.8348623853211,469.1403990405189,469.1403990405189,469.1403990405189,rf,high
2455,Lyonville,340.0,450.0,375.0,,,450.0,,,450.0,450.0,450.0,rf,low
2456,Lysterfield,480.21276595744683,506.219512195122,548.8888888888889,474.1666666666667,510.6666666666667,525.0,648.4090909090909,596.5,546.511681276654,546.511681276654,545.564062229035,rf,low
2457,Lysterfield South,700.0,813.3333333333334,640.0,707.5,,,500.0,,500.0,500.0,500.0,rf,low
2458,Macclesfield (Vic.),292.5,425.0,,,650.0,,,,650.0,650.0,650.0,rf,low
2459,Macedon,496.875,622.5,450.0,566.7857142857143,744.0,579.0,709.0,637.1428571428571,520.6064880952381,517.4624404761904,517.4624404761904,rf,low
2460,Macleod (Vic.),453.73972602739724,465.74825174825173,468.7769784172662,523.993006993007,476.2019230769231,496.5855855855856,529.3333333333334,675.3846153846154,504.98928894627255,504.98928894627255,504.98928894627255,rf,high
2461,Maddingley,351.6666666666667,368.97058823529414,385.23846153846154,409.7846153846154,417.37795275590554,446.08527131782944,462.16783216783216,480.7042253521127,478.7256713988447,478.7256713988447,478.7256713988447,rf,high
2462,Maffra (Vic.),270.08,276.844262295082,276.22222222222223,297.89473684210526,347.79411764705884,401.1904761904762,419.0,427.5,357.0854851647696,357.0854851647696,357.0854851647696,rf,low
2463,Maiden Gully,385.8333333333333,396.94444444444446,387.0238095238095,421.3076923076923,477.15625,486.1333333333333,552.5862068965517,543.5294117647059,548.4953071569529,546.2508677630135,546.2508677630135,rf,low
2464,Maidstone,459.45454545454544,440.2543859649123,463.84615384615387,490.43697478991595,459.0486111111111,487.5,552.4,613.75,537.201849814418,537.201849814418,537.201849814418,rf,high
2465,Main Ridge,385.0,600.0,,561.6666666666666,,,750.0,,750.0,750.0,750.0,rf,low
2466,Maindample,270.0,347.0,310.0,,,,,,,,,rf,
2467,Maintongoon,375.0,,,,,,,,,,,rf,
2468,Maldon (Vic.),303.3333333333333,307.3809523809524,337.5,365.1666666666667,465.90909090909093,397.22222222222223,447.27272727272725,484.375,411.1898115079364,411.1898115079364,411.1898115079364,rf,low
2469,Malmsbury,347.5,432.5,392.5,380.0,550.0,450.0,,600.0,495.5,495.5,495.5,rf,low
2470,Malvern (Vic.),601.6515151515151,611.6355140186915,628.5714285714286,654.4642857142857,644.140625,607.6785714285714,617.8448275862069,625.3846153846154,794.8578201169155,794.8578201169155,794.8578201169155,rf,high
2471,Malvern East,625.4427480916031,609.0251396648044,594.9967741935484,629.1282051282051,622.8425531914894,616.0344827586207,641.69,673.2545454545455,726.359508273386,725.1358733093913,725.1358733093913,rf,high
2472,Mandurang,500.0,500.0,415.0,510.0,,,550.0,,550.0,550.0,550.0,rf,low
2473,Manifold Heights,351.79487179487177,365.42857142857144,388.72093023255815,386.0,412.6923076923077,510.0,462.5,410.0,430.7637870535898,430.7637870535898,430.7637870535898,rf,low
2474,Manor Lakes,368.66257668711654,374.93548387096774,374.4096385542169,375.3510638297872,386.349593495935,393.97150997151,446.92622950819674,494.2647058823529,442.6258197869591,442.6258197869591,442.6258197869591,rf,high
2475,Mansfield (Vic.),354.68888888888887,408.94736842105266,386.72727272727275,424.38461538461536,449.4,528.0555555555555,561.6538461538462,592.1875,488.089652194211,488.089652194211,488.089652194211,rf,low
2476,Marengo (Vic.),335.0,330.0,400.0,400.0,,,,500.0,,,,rf,
2477,Maribyrnong,532.0116279069767,540.0568181818181,544.0484848484848,536.4965517241379,529.5958904109589,537.6434108527131,577.7586206896551,630.4444444444445,609.0018140479498,609.0018140479498,609.0018140479498,rf,high
2478,Marlo,427.27272727272725,433.8888888888889,377.6470588235294,454.09090909090907,410.0,477.6923076923077,,400.0,431.05981601731605,431.05981601731605,431.05981601731605,rf,low
2479,Marong,347.77777777777777,363.3333333333333,355.25,380.7142857142857,400.6666666666667,452.3529411764706,502.94117647058823,512.5,489.74626984126985,489.74626984126985,489.74626984126985,rf,low
2480,Maryknoll,325.0,,,,,,,850.0,,,,rf,
2481,Marysville,310.7692307692308,355.0,353.0,522.5,435.0,418.8888888888889,462.0,467.5,449.68269841269847,449.68269841269847,449.68269841269847,rf,low
2482,McKinnon,669.1627906976744,621.4705882352941,662.3802816901408,698.302752293578,667.123076923077,641.1538461538462,583.7096774193549,622.7826086956521,732.9561905543125,732.9561905543125,732.9561905543125,rf,high
2483,Meadow Heights,355.51006711409394,365.5900621118012,386.54819277108436,383.94358974358977,377.3488372093023,399.6040268456376,431.72222222222223,478.2957746478873,379.01591690163536,379.01591690163536,379.61543575234936,rf,high
2484,Melbourne,484.60655737704917,534.5757575757576,511.85714285714283,529.9772727272727,439.175,495.23809523809524,581.3513513513514,589.7826086956521,530.4020022041387,545.5342982414346,532.1951315747681,rf,high
2485,Melton (Vic.),302.4199134199134,315.73929961089493,328.2909090909091,323.48669201520914,330.10033444816054,358.6185897435897,375.5586592178771,401.8151260504202,403.1726627350336,403.1726627350336,403.1726627350336,rf,high
2486,Melton South,305.56206896551726,321.24281150159743,331.1740412979351,333.69830508474575,347.70588235294116,359.62025316455697,404.48417721518985,424.8905109489051,408.1063220460915,408.1063220460915,408.1063220460915,rf,high
2487,Melton West,303.125,302.5,321.8181818181818,347.5,385.0,335.0,390.0,,379.97553571428574,379.97553571428574,379.97553571428574,rf,low
2488,Mentone,564.1228070175439,549.5888888888888,569.4153846153846,619.1322314049587,596.4102564102565,590.5494505494505,629.6052631578947,677.25,684.6917302700807,688.0830616248873,688.0830616248873,rf,high
2489,Menzies Creek,378.3333333333333,495.0,425.625,356.0,587.5,615.0,800.0,470.0,633.5245833333333,633.5245833333333,633.5245833333333,rf,low
2490,Merbein,263.75,260.6818181818182,274.72222222222223,289.0,308.6842105263158,320.5,383.6363636363636,371.6666666666667,324.47745934620934,324.47745934620934,324.57495934620937,rf,low
2491,Meredith,320.0,342.5,430.0,550.0,467.5,520.0,395.0,350.0,427.1750000000002,427.1750000000002,427.1750000000002,rf,low
2492,Mernda,374.9280575539568,396.2253086419753,402.1205357142857,405.1915966386555,431.3182608695652,460.47971781305114,495.94405594405595,529.1991150442478,507.2841770591483,507.6182910238352,507.6182910238352,rf,high
2493,Merriang,312.5,,,346.6666666666667,300.0,,,,300.0,300.0,300.0,rf,low
2494,Merricks Beach,543.3333333333334,,,,,,,,,,,rf,
2495,Merrigum,220.0,206.33333333333334,220.0,237.25,235.0,300.0,325.0,,292.81571428571425,292.81571428571425,292.81571428571425,rf,low
2496,Merrijig (Mansfield - Vic.),485.0,423.3333333333333,435.0,437.3,525.0,,500.0,,515.3333333333331,515.3333333333331,515.3333333333331,rf,low
2497,Mia Mia (Vic.),650.0,,,,,,,,,,,rf,
2498,Mickleham,423.67088607594934,408.13829787234044,406.2252475247525,413.4528593508501,431.1847246891652,452.75617792421747,526.5225225225225,538.9657894736843,512.7478908068955,512.7478908068955,512.7478908068955,rf,high
2499,Middle Park (Vic.),714.074074074074,653.7671232876712,690.9701492537314,669.1666666666666,682.1090909090909,681.5,588.5416666666666,585.8333333333334,741.911010972388,745.0730768500589,745.0730768500589,rf,low
2500,Miepoll,250.0,,,315.0,480.0,,,,480.0,480.0,480.0,rf,low
2501,Milawa,285.0,286.6666666666667,362.0,413.3333333333333,565.0,,,,566.35,566.35,566.35,rf,low
2502,Mildura,314.72408963585434,324.7779675491033,345.8532110091743,354.96328029375763,370.26473629782834,395.80590238365494,433.0182767624021,454.97857142857146,408.5815248436873,408.5815248436873,408.5815248436873,rf,high
2503,Mill Park,387.8330658105939,392.1164901664145,402.40126382306477,408.3742203742204,422.64097363083164,453.06471816283926,506.7450980392157,494.8157894736842,462.63108090821794,462.63108090821794,462.63108090821794,rf,high
2504,Miners Rest,338.7719298245614,377.45762711864404,392.07547169811323,386.61764705882354,417.73809523809524,432.1875,437.39130434782606,453.3333333333333,451.4325302777059,451.4325302777059,451.4325302777059,rf,low
2505,Mirboo,293.3333333333333,310.0,,,417.5,530.0,556.6666666666666,430.0,485.4694841269842,485.4694841269842,485.4694841269842,rf,low
2506,Mirboo North,258.8636363636364,280.0,332.3529411764706,300.4,296.8181818181818,387.38461538461536,418.6666666666667,448.8888888888889,381.6233668831169,381.6233668831169,381.6233668831169,rf,low
2507,Mitchell Park (Vic.),342.5,363.3333333333333,385.54545454545456,371.0,353.25,399.0,538.3333333333334,456.6666666666667,386.8284722222223,386.8284722222223,386.8284722222223,rf,low
2508,Mitta Mitta,230.0,,,,320.0,,,,316.35,316.35,316.35,rf,low
2509,Moe,232.46153846153845,240.28225806451613,265.8181818181818,285.28776978417267,326.12994350282486,352.70588235294116,383.4059405940594,385.3030303030303,339.6099261261552,339.6099261261552,339.6099261261552,rf,high
2510,Moggs Creek,362.5,400.0,607.0,,,,,,,,,rf,
2511,Monbulk,410.42857142857144,481.4166666666667,414.03225806451616,449.875,507.5,495.3125,476.6666666666667,690.0,589.0767261904762,589.0767261904762,589.0767261904762,rf,low
2512,Mont Albert,645.3448275862069,625.8823529411765,608.1,617.0,695.1470588235294,645.2380952380952,637.0454545454545,760.4166666666666,614.1532260226518,614.1532260226518,611.1241784036042,rf,low
2513,Montmorency,466.8645833333333,484.5131578947368,488.72222222222223,482.77777777777777,536.875,522.0289855072464,603.8775510204082,563.0,576.8950745879072,576.8950745879072,576.8950745879072,rf,high
2514,Montrose (Vic.),434.4791666666667,426.7241379310345,490.9655172413793,544.7674418604652,546.6666666666666,544.4827586206897,550.5263157894736,509.54545454545456,477.6900983848396,477.6900983848396,477.6900983848396,rf,low
2515,Moolap,300.0,425.0,341.6666666666667,472.5,476.25,595.0,466.6666666666667,,454.6635714285714,454.6635714285714,454.6635714285714,rf,low
2516,Moonee Ponds,545.9375,548.047619047619,576.9152542372881,563.763440860215,582.3155555555555,596.9333333333333,637.8971962616822,600.0,597.1518486205966,597.1518486205966,597.1518486205966,rf,high
2517,Mooroolbark,415.63471502590676,439.7923322683706,452.64942528735634,458.2425249169435,468.05645161290323,502.41803278688525,556.1619047619048,582.3529411764706,539.2098318573395,539.2098318573395,539.2098318573395,rf,high
2518,Mooroopna North West,230.0,,,,,,,,,,,rf,
2519,Moranding,440.0,,,,,,,580.0,,,,rf,
2520,Mordialloc,526.75,521.5970149253732,530.9466666666667,565.0588235294117,568.936170212766,575.3703703703703,658.5106382978723,623.6363636363636,622.8960372730025,622.8960372730025,622.8960372730025,rf,high
2521,Mornington (Vic.),465.61407249466953,512.3739837398374,521.9640522875817,536.7722222222222,562.5649350649351,593.058064516129,628.1081081081081,685.9756097560976,671.9607171869472,671.9607171869472,671.9607171869472,rf,high
2522,Mortlake (Vic.),223.42105263157896,214.62962962962962,289.64285714285717,330.0,393.7837837837838,355.55555555555554,398.0952380952381,428.75,363.8307118831462,363.8307118831462,363.8307118831462,rf,low
2523,Morwell,250.0,,,,,,,,,,,rf,
2524,Mossiface,340.0,,350.0,,,,,,,,,rf,
2525,Mount Cottrell,500.0,650.0,598.3333333333334,348.75,621.6666666666666,444.5,550.0,538.75,531.2610714285715,531.2610714285715,531.2610714285715,rf,low
2526,Mount Duneed,400.0,375.0,505.0,400.0,,,,500.0,,,,rf,
2527,Mount Eliza,603.7559055118111,624.1390728476821,610.303448275862,634.6818181818181,633.1645569620254,625.0,622.1149425287356,623.0208333333334,702.4566827352679,702.4566827352679,704.1039695569733,rf,high
2528,Mount Evelyn,389.54545454545456,397.58620689655174,425.38461538461536,438.6,481.9024390243902,461.7857142857143,523.3333333333334,520.6603773584906,516.1580239951738,516.1580239951738,516.1580239951738,rf,low
2529,Mount Macedon,514.0,666.0,464.44444444444446,701.5384615384615,500.0,621.6666666666666,469.375,642.1428571428571,669.6475595238096,676.0589880952382,676.0589880952382,rf,low
2530,Mount Martha,535.0149253731344,573.110599078341,582.5909090909091,608.08,658.3181818181819,652.5471698113207,652.9831932773109,590.9375,699.6367490368262,699.6367490368262,699.6367490368262,rf,high
2531,Mount Moriac,490.0,700.0,,,543.3333333333334,,,,608.95,608.95,608.95,rf,low
2532,Mount Pleasant (Vic.),309.02777777777777,304.375,333.8888888888889,336.42857142857144,339.72222222222223,366.1,397.8301886792453,413.4375,353.6620928599179,353.6620928599179,353.6620928599179,rf,high
2533,Mount Taylor,328.125,330.0,422.0,411.6666666666667,392.5,488.3333333333333,481.6666666666667,540.0,506.0800793650794,506.0800793650794,506.0800793650794,rf,low
2534,Mount Waverley,512.8485804416404,535.2029411764706,555.5493827160494,545.1506352087114,529.5157728706624,576.7289156626506,644.4025157232704,666.7354838709678,653.5678945111293,653.5678945111293,654.1975303654709,rf,high
2535,Moyston,287.5,250.0,550.0,250.0,250.0,250.0,,375.0,250.0,250.0,250.0,rf,low
2536,Muckleford,297.5,,,,380.0,,600.0,,493.55,493.55,493.55,rf,low
2537,Mulgrave (Vic.),456.04417670682733,474.1890756302521,482.62953995157386,487.2605263157895,481.9244332493703,520.406162464986,585.0432692307693,637.0183486238532,537.1096503616127,553.5059809522423,553.5059809522423,rf,high
2538,Murchison (Vic.),274.54545454545456,277.8666666666667,271.1111111111111,280.0,303.2352941176471,355.3333333333333,378.8888888888889,459.0,407.42115911865903,407.42115911865903,407.42115911865903,rf,low
2539,Murtoa,194.0,183.4375,231.5,206.25,223.0,246.66666666666666,235.0,225.0,233.01976190476188,232.22309523809523,232.22309523809523,rf,low
2540,Myrniong,273.3333333333333,400.0,423.3333333333333,426.6666666666667,363.3333333333333,,400.0,435.0,386.18,386.18,386.18,rf,low
2541,Myrtleford,278.04545454545456,277.84722222222223,308.84615384615387,327.280701754386,385.0,380.5357142857143,429.8333333333333,455.64102564102564,459.22766316176063,459.22766316176063,459.22766316176063,rf,low
2542,Nagambie,323.7121212121212,346.6393442622951,344.3382352941176,387.67241379310343,378.8095238095238,399.4117647058824,482.60869565217394,517.7777777777778,485.8904770456412,485.8904770456412,485.8904770456412,rf,low
2543,Nar Nar Goon,445.0,499.375,407.77777777777777,423.6666666666667,585.0,454.0,729.0,734.2857142857143,559.4277182539682,559.4277182539682,559.4277182539682,rf,low
2544,Nar Nar Goon North,330.0,411.25,490.0,497.5,470.0,370.0,571.2,666.0,585.6925000000001,585.6925000000001,585.6925000000001,rf,low
2545,Narrawong,220.0,327.5,371.6666666666667,362.5,,413.3333333333333,920.0,,612.2000000000003,612.2000000000003,612.2000000000003,rf,low
2546,Narre Warren,350.0,407.77777777777777,430.90909090909093,412.0,469.1666666666667,640.0,646.0,,530.1885396825396,530.1885396825396,538.6152063492062,rf,low
2547,Narre Warren North,504.1666666666667,576.4615384615385,537.24,623.1818181818181,614.7142857142857,684.5833333333334,470.45454545454544,513.3333333333334,543.0733777537822,487.7275610427155,487.7275610427155,rf,low
2548,Narre Warren South,420.0551724137931,417.00390625,433.2300884955752,445.6513409961686,479.44262295081967,529.0028571428571,553.6881188118812,542.1428571428571,573.4925194618834,573.4925194618834,573.4925194618834,rf,high
2549,Natimuk,250.0,213.0,315.0,213.33333333333334,312.77777777777777,270.0,386.0,,301.4706904761905,301.4706904761905,301.4706904761905,rf,low
2550,Navarre,250.0,,,,,,,,,,,rf,
2551,Neerim South,340.45454545454544,371.25,456.6666666666667,407.5,523.5714285714286,496.0,474.0,516.4285714285714,442.4479960317461,442.4479960317461,442.4479960317461,rf,low
2552,Nelson (Vic.),226.66666666666666,280.0,,,,365.0,,,365.0,365.0,365.0,rf,low
2553,Nerrina,431.25,443.0,411.6666666666667,470.0,463.57142857142856,447.0,560.0,330.0,477.7045634920635,478.6845634920636,478.6845634920636,rf,low
2554,Newborough,261.54411764705884,264.3181818181818,287.7631578947368,300.8333333333333,332.5438596491228,375.4761904761905,424.5833333333333,442.2,424.3349224583645,424.3349224583645,424.3349224583645,rf,low
2555,Newcomb,312.6515151515151,322.4770642201835,344.7,350.45454545454544,386.8292682926829,381.4,416.44444444444446,402.0833333333333,418.5038696033645,418.5038696033645,405.5935608414035,rf,high
2556,Newhaven,312.5,326.25,368.75,442.5,399.15384615384613,431.72727272727275,492.22222222222223,441.875,488.1392500000001,488.1392500000001,488.1392500000001,rf,low
2557,Newington (Vic.),293.0851063829787,315.6060606060606,374.2647058823529,352.85714285714283,372.22222222222223,423.125,447.7027027027027,440.0,362.2422422457557,362.2422422457557,362.2422422457557,rf,low
2558,Newlands Arm,322.8125,338.84615384615387,353.57142857142856,431.875,493.75,476.0,471.0,485.0,429.7671753246754,429.7671753246754,429.7671753246754,rf,low
2559,Newlyn North,280.0,,,,,,,,,,,rf,
2560,Newmerella,179.0,175.0,321.25,280.0,220.0,,,,220.0,220.0,220.0,rf,low
2561,Newport (Vic.),521.5506607929516,533.2857142857143,573.9227642276422,595.7043010752689,570.3973214285714,612.6022099447514,683.731884057971,656.7410714285714,683.5708302038021,683.5708302038021,683.5708302038021,rf,high
2562,Newry,235.0,232.5,302.5,,,,,,,,,rf,
2563,Newstead (Vic.),344.0,353.3333333333333,390.0,,432.5,450.0,,457.5,437.75000000000006,437.75000000000006,437.75000000000006,rf,low
2564,Newtown (Greater Geelong - Vic.),390.0,,366.6666666666667,360.0,475.0,400.0,452.5,,446.9433333333336,446.9433333333336,447.7058333333336,rf,low
2565,Nhill,198.33333333333334,191.42857142857142,212.77777777777777,232.72727272727272,239.0,266.6666666666667,274.2857142857143,350.0,267.4559768352563,267.4559768352563,267.4559768352563,rf,low
2566,Nichols Point,328.6363636363636,310.35714285714283,385.0,348.0,348.0,355.7142857142857,287.5,320.0,365.33132936507934,365.33132936507934,365.33132936507934,rf,low
2567,Nicholson (Vic.),360.0,345.0,327.5,401.42857142857144,362.5,416.6666666666667,581.6666666666666,350.0,525.6987301587302,525.6987301587302,525.6987301587302,rf,low
2568,Niddrie,436.9818181818182,447.2340425531915,501.3968253968254,512.156862745098,491.1111111111111,553.6607142857143,580.5555555555555,595.5263157894736,455.8624847559592,455.8624847559592,455.8624847559592,rf,high
2569,Nilma,320.0,320.0,436.6666666666667,,400.0,380.0,375.0,400.0,411.995,411.995,411.995,rf,low
2570,Nirranda,200.0,,,,,,,,,,,rf,
2571,Noble Park,362.7294776119403,378.8968253968254,388.33142857142855,387.7388235294118,418.53333333333336,458.9315789473684,520.6382252559727,527.5225563909775,461.62222726184393,461.62222726184393,461.62222726184393,rf,high
2572,Noble Park North,380.50714285714287,387.56302521008405,387.86842105263156,415.21374045801525,411.2450331125828,443.7659574468085,493.0208333333333,466.0,471.6122504404077,471.6122504404077,471.6122504404077,rf,high
2573,Noorat,236.66666666666666,252.5,282.5,313.3333333333333,292.5,342.5,,,316.6125,316.6125,316.6125,rf,low
2574,Norlane,258.203125,266.1050847457627,293.099173553719,299.84429065743944,329.73770491803276,377.9248120300752,386.01863354037266,373.6857142857143,326.94256439972423,326.94256439972423,326.94256439972423,rf,high
2575,Norong,210.0,,,,,,,,,,,rf,
