,suburb,rented_price_2017,rented_price,rented_price_2019,rented_price_2020,rented_price_2021,rented_price_2022,rented_price_2023,rented_price_2024,pred_2025,pred_2026,pred_2027,model,confidence
1409,Ondit,195.0,,230.0,,,,,,,,,lr,
1410,Orbost,227.0,258.2142857142857,233.33333333333334,262.5,243.33333333333334,326.6666666666667,367.14285714285717,363.3333333333333,301.4541481241213,305.7945409426238,311.9227147585698,lr,low
1411,Ormond,398.8358585858586,412.81206496519724,425.65,417.78439425051334,383.8677685950413,421.6680080482897,490.1646706586826,513.345,737.3630696850887,774.2457516609575,809.5062921704957,lr,high
1412,Orrvale,290.0,,,,,,,,,,,lr,
1413,Ouyen,170.0,,,176.0,326.0,316.6666666666667,,,301.4648364889854,301.4323380679307,301.4216583551224,lr,low
1414,Pakenham,334.42763873775846,339.39257294429706,344.390350877193,347.4608208955224,371.2401746724891,415.5027700831025,448.8672316384181,509.89352818371606,489.27392390964815,516.1842431920668,543.0452475879356,lr,high
1415,Parkdale,367.7083333333333,410.0,390.0,458.3333333333333,400.0,447.9166666666667,450.90909090909093,,693.4231233921828,780.7834643977112,868.655147254166,lr,low
1416,Parkville (Vic.),444.61035422343326,447.65066666666667,437.7521613832853,442.55,409.4306306306306,429.872380952381,508.1896551724138,510.90909090909093,501.1717548313502,520.3584096182788,539.7343291356667,lr,high
1417,Parwan,650.0,600.0,,,,,,,,,,lr,
1418,Pascoe Vale,373.75,415.625,447.22222222222223,414.0,419.72222222222223,389.44444444444446,488.8888888888889,500.0,654.2746254259764,721.6659600256053,781.9502049232151,lr,low
1419,Pascoe Vale South,413.5609756097561,433.1958041958042,433.8157894736842,465.9352517985611,436.43373493975906,472.1045454545455,556.3636363636364,547.9439252336449,544.0608574728249,586.2072718282288,635.0166290005,lr,high
1420,Patterson Lakes,431.8817204301075,452.68131868131866,461.7741935483871,482.1554054054054,485.94827586206895,539.6153846153846,604.4736842105264,627.0731707317074,373.0192024339185,339.70593164040747,308.44436747623786,lr,high
1421,Paynesville (Vic.),282.2142857142857,271.6666666666667,274.06779661016947,293.44262295081967,343.59375,410.46153846153845,401.219512195122,395.8333333333333,373.7299133735983,377.7873027738863,382.7456465028233,lr,high
1422,Pearcedale,496.0,,493.3333333333333,500.0,375.0,630.0,666.6666666666666,650.0,-44698.19357575849,-33663.087244139984,-24789.98830481991,lr,low
1423,Pearsondale,280.0,362.5,390.0,435.0,435.0,457.5,475.0,430.0,491.7518860484487,508.9548894619732,525.9039533603346,lr,low
1424,Peechelba,260.0,,,,,,,,,,,lr,
1425,Penshurst (Vic.),175.0,160.0,165.0,165.0,,,,,,,,lr,
1426,Peterborough (Vic.),210.0,210.0,210.0,225.0,600.0,,,400.0,600.0,600.0,600.0,lr,low
1427,Piggoreet,220.0,,,,,,,,,,,lr,
1428,Pioneer Bay,269.0,277.0,275.0,195.0,335.0,357.5,445.0,350.0,484.93385898513225,527.1945027374431,570.1116754102959,lr,low
1429,Pirron Yallock,290.0,300.0,250.0,,,,,350.0,,,,lr,
1430,Point Cook,411.0310218978102,412.2330275229358,411.43074003795067,408.9159049360146,412.892455858748,437.0093833780161,482.21256931608133,557.8571428571429,557.6010334925522,593.9887263358833,628.3918385848883,lr,high
1431,Point Lonsdale,371.9230769230769,418.57142857142856,426.5,431.05263157894734,512.8571428571429,536.5714285714286,528.0357142857143,573.0555555555555,587.6707002064795,608.7685401481831,629.8814552132785,lr,high
1432,Poowong,220.0,220.0,280.0,,415.0,270.0,,,551.8450387093521,551.74469809367,551.5640054417875,lr,low
1433,Poowong North,750.0,385.0,,,,,,,,,,lr,
1434,Porepunkah,244.28571428571428,245.0,339.2857142857143,290.0,350.0,340.0,362.14285714285717,,394.9822094277064,374.4404771282064,348.4925769668173,lr,low
1435,Port Albert,218.07692307692307,222.22222222222223,215.0,272.5,290.0,305.0,372.0,325.0,205.45257358582785,208.1563703902957,211.06384168498332,lr,low
1436,Port Campbell,240.0,240.0,,,,,,,,,,lr,
1437,Port Fairy,320.6896551724138,337.9166666666667,334.8,324.11764705882354,442.0,449.25925925925924,501.85185185185185,500.96774193548384,-2907.441363635071,-3742.5716357956026,-4670.110349913242,lr,low
1438,Port Melbourne,413.125,579.0,452.5,556.6666666666666,465.8333333333333,445.0,497.27272727272725,605.0,445.247818236925,451.5328408491532,459.44683640188487,lr,low
1439,Port Welshpool,271.25,208.33333333333334,182.5,,650.0,540.0,356.6666666666667,347.0,1373.3831671891858,2124.3267082188213,2911.546985120141,lr,low
1440,Portarlington,300.29411764705884,436.3157894736842,312.4468085106383,316.54545454545456,361.4864864864865,435.4166666666667,470.50632911392404,479.6,524.6045536126755,559.4572648207431,595.9830012387526,lr,high
1441,Portland (Vic.),256.72477064220186,251.5909090909091,264.0632911392405,300.4468085106383,334.3900709219858,355.77639751552795,391.36138613861385,402.96794871794873,331.98137938770765,331.3745572097009,330.2999190974824,lr,high
1442,Portland North,240.0,,,,388.75,533.3333333333334,600.0,,913.3022533628118,759.7718975035259,454.8473975003981,lr,low
1443,Portsea,377.5,556.0,405.0,460.0,600.0,,750.0,720.0,-266.95161989170083,-266.9183773788245,-266.8821590252155,lr,low
1444,Prahran,439.2651576394503,438.93164730006833,442.9102861562258,432.8999341672153,419.39896373056996,436.5488239486814,484.0533446232007,539.5977917981072,457.01605325530886,472.8899577122411,490.2239559483628,lr,high
1445,Preston (Vic.),399.4684528954192,415.41990950226244,410.52463503649636,412.5552434456929,396.06259426847663,423.29232895646163,497.38803088803087,524.2111692844677,542.5248887656198,573.3635043864415,603.2483318723025,lr,high
1446,Princes Hill,517.3728813559322,518.8461538461538,493.7837837837838,510.16326530612247,443.84615384615387,531.3636363636364,580.875,639.3478260869565,604.3078366906989,632.4721890852618,662.492793182219,lr,high
1447,Quarry Hill,281.0,271.7857142857143,265.38461538461536,262.14285714285717,292.0,287.5,350.0,386.6666666666667,352.929892868402,431.0881469402666,518.7444502101353,lr,low
1448,Queenscliff (Vic.),416.6666666666667,460.0,,,,,,480.0,,,,lr,
1449,Rainbow,180.0,,,,,,155.0,250.0,155.0,155.0,155.0,lr,low
1450,Red Hill (Vic.),400.0,,590.0,560.0,,,,,,,,lr,
1451,Red Hill South,235.0,,695.0,325.0,,,,,,,,lr,
1452,Redan,250.85470085470087,249.08602150537635,268.7903225806452,284.69135802469134,319.26666666666665,322.3958333333333,353.1640625,363.265306122449,341.3123274861189,334.0660761932427,322.5788523838455,lr,high
1453,Research,425.0,396.0,460.0,443.125,421.0,362.0,450.8333333333333,,477.2852155672813,483.26414361230087,489.95628994285113,lr,low
1454,Reservoir (Vic.),350.4499078057775,360.21039603960395,370.3568652849741,373.69180565627266,366.666063893912,388.4608843537415,445.1489028213166,492.99264705882354,505.3645721366338,538.3045676333422,569.919028499673,lr,high
1455,Rhyll,405.0,415.0,325.0,280.0,688.3333333333334,497.4,470.0,359.6666666666667,615.2326227630838,621.2729059452868,628.6571788829024,lr,low
1456,Richmond (Vic.),428.875,459.6666666666667,374.0,471.6666666666667,516.5,463.27272727272725,612.1428571428571,500.5,626.7496756208711,662.6938497443043,695.9765025644447,lr,low
1457,Riddells Creek,370.7142857142857,432.4074074074074,368.75,378.85714285714283,430.1388888888889,496.0975609756098,481.0416666666667,532.2727272727273,434.89323382402847,428.9383551232808,422.96999450493513,lr,low
1458,Ringwood (Vic.),374.6796992481203,384.83870967741933,400.49457994579944,401.3897435897436,405.422322775264,425.95545977011494,487.31588132635255,526.4963768115942,558.3144746272301,600.0032028128189,640.648456282077,lr,high
1459,Ringwood East,368.35526315789474,373.9655172413793,380.1382113821138,397.2888888888889,404.58447488584477,430.31954887218046,487.95871559633025,539.2056074766355,545.859065287128,581.5065581380404,614.2796541437274,lr,high
1460,Ringwood North,422.05882352941177,431.4583333333333,428.9193548387097,432.63157894736844,464.77142857142854,478.5483870967742,559.795918367347,559.8275862068965,1102.514619338922,1158.466166673994,1214.1687710114338,lr,high
1461,Rippleside,407.6,488.2142857142857,403.4375,485.45454545454544,433.75,513.75,554.875,541.3333333333334,781.4650214275207,913.5815591873944,1058.6694925296397,lr,low
1462,Ripponlea,426.61538461538464,400.81632653061223,452.3243243243243,395.94117647058823,368.83720930232556,416.7741935483871,434.5833333333333,444.2857142857143,284.6292484562757,248.71131997422304,212.1259272922381,lr,low
1463,Riverslea,485.0,,,,,,,,,,,lr,
1464,Romsey,342.5,352.85714285714283,380.0,415.0,421.0,421.25,477.6190476190476,466.0,672.281446643593,737.8515856107115,802.1267932197661,lr,low
1465,Rosanna,421.97740112994353,425.1138211382114,431.268115942029,448.61344537815125,458.17164179104475,481.89240506329116,555.0625,572.05,608.4851548538913,644.2000412119464,676.5257819220137,lr,high
1466,Rosedale (Vic.),236.0,270.6,345.0,248.4375,348.75,381.2,351.4583333333333,390.55555555555554,393.85018073308765,403.9174865926252,413.2771744020593,lr,low
1467,Ross Creek (Vic.),310.0,,,395.0,395.0,,,575.0,395.0,395.0,395.0,lr,low
1468,Rowville,416.0103448275862,430.5416666666667,435.9239543726236,434.7810650887574,452.36138613861385,481.2682926829268,549.6408839779006,611.8796992481203,660.4728176242788,708.6183204520203,755.2401009761525,lr,high
1469,Roxburgh Park,370.6363636363636,388.6936936936937,383.3495145631068,368.64130434782606,386.6019417475728,399.95726495726495,448.7844827586207,509.4230769230769,491.0475620828656,519.0298771117086,547.3530914635849,lr,high
1470,Rye,359.1678832116788,370.3565217391304,379.010989010989,395.16037735849056,448.0508474576271,545.2527472527472,547.3356643356643,564.3835616438356,-4814.523438452918,-6317.343622636516,-7746.23913327296,lr,high
1471,Sailors Gully,310.7142857142857,,325.0,372.0,396.25,310.0,393.3333333333333,470.0,358.3215241575681,326.7949444160122,296.1707517124487,lr,low
1472,Sale,267.4092526690391,271.36603773584903,290.6209302325581,311.3743016759777,355.5783783783784,384.4312169312169,407.4466501240695,397.4373259052925,507.25987210148855,536.016754477875,565.3087381394961,lr,high
1473,San Remo (Vic.),310.4166666666667,311.6666666666667,327.0,346.3611111111111,447.5,422.0,471.0,503.8636363636364,417.2974630104791,393.2450454273812,365.0692894808549,lr,low
1474,Sandringham (Vic.),460.2409240924092,458.97543859649124,517.5619047619048,517.5766016713092,506.41329479768785,526.6833333333333,565.5267857142857,590.9850746268656,474.9947973266098,456.9537263421371,443.7487692253926,lr,high
1475,Sarsfield,316.6666666666667,260.0,270.0,,400.0,,,200.0,400.0,400.0,400.0,lr,low
1476,Sassafras (Vic.),353.3333333333333,327.5,375.0,355.0,465.0,460.0,542.0,573.3333333333334,-269.2232114798535,-537.7288002953064,-822.844887360232,lr,low
1477,Sawmill Settlement,350.0,347.5,,380.0,395.0,427.0,735.0,440.0,1258.11139237307,1413.4244751999977,1532.2739111708431,lr,low
1478,Scarsdale,286.6666666666667,310.0,280.0,310.0,290.0,353.3333333333333,290.0,,355.7692306936142,355.7692306822528,355.7692306703623,lr,low
1479,Scoresby,480.0,,,390.0,390.0,,,,390.0,390.0,390.0,lr,low
1480,Seabrook,437.5,380.0,441.0,370.0,420.0,476.25,486.6666666666667,530.0,-2974.2559673541346,-4045.325838297404,-5119.906117050874,lr,low
1481,Seaford (Vic.),368.0,355.0,285.0,275.0,361.25,445.0,518.75,628.5714285714286,632.5179540051831,700.6651261804382,766.1523044425139,lr,low
1482,Seaholme,400.4166666666667,406.85185185185185,457.3333333333333,399.8076923076923,395.625,427.09302325581393,547.8,585.3846153846154,6049.144070250855,7653.926458618691,9206.523013690516,lr,low
1483,Seaspray,234.0,220.0,233.33333333333334,,285.0,366.6666666666667,350.0,400.0,290.217273963779,292.69456995169094,295.267464487737,lr,low
1484,Sebastopol (Vic.),255.18867924528303,257.4678899082569,276.71276595744683,271.44607843137254,297.5460122699387,321.8695652173913,341.83482142857144,375.15748031496065,335.23507855245043,343.1232377184315,347.7228181353712,lr,high
1485,Seddon (Vic.),301.6666666666667,426.6666666666667,425.0,580.0,432.5,540.0,980.0,500.0,563.2458585475783,573.0539708491974,583.326433669567,lr,low
1486,Seville,290.0,407.5,458.3333333333333,460.0,475.0,499.1666666666667,583.3333333333334,625.0,663.8612783307126,707.5202599283493,737.9548183269817,lr,low
1487,Seville East,345.0,390.0,365.0,,,470.0,565.0,,557.5825968381364,568.5810734935276,576.2484596765398,lr,low
1488,Seymour (Vic.),242.30769230769232,253.33333333333334,252.27272727272728,280.35714285714283,291.61764705882354,327.72727272727275,319.8076923076923,392.0289855072464,36.66261952186324,-93.00733990891968,-243.9421108814513,lr,low
1489,Shepparton,252.719614921781,261.77691107644307,270.90750436300175,285.58895705521473,300.65686274509807,330.2818671454219,368.62370062370064,404.3023872679045,352.02628831891343,364.0966814445746,375.2700884933474,lr,high
1490,Shepparton North,422.9,395.0,390.0,381.6666666666667,441.6666666666667,483.3333333333333,530.0,536.25,979.2795062369914,1160.99458930358,1354.9130198986022,lr,low
1491,Sherbrooke,375.0,,,400.0,,411.6666666666667,,,409.64725658113457,410.19634210817935,410.7454276352244,lr,low
1492,Shoreham,417.8125,,,387.5,,754.0,,,684.0987991566099,684.0987991566108,684.0987991566117,lr,low
1493,Silverleaves,451.25,,565.0,571.8,,,,,,,,lr,
1494,Simpson (Vic.),240.0,,260.0,,,,,,,,,lr,
1495,Skibo,350.0,,,,,,,,,,,lr,
1496,Skipton,225.0,330.0,330.0,540.0,,343.3333333333333,450.0,,27.2883675252524,27.122550336331187,26.96458003817679,lr,low
1497,Skye (Vic.),386.8392857142857,396.2962962962963,398.0,416.25,417.7586206896552,483.25,505.8139534883721,609.0909090909091,497.3524073815679,538.3889266616525,595.8325949353002,lr,low
1498,Smiths Beach,303.57142857142856,322.5,401.6666666666667,800.0,,475.0,425.0,420.0,550.5706501953373,550.5706278893522,550.570603952794,lr,low
1499,Soldiers Hill (Vic.),266.75925925925924,257.5,220.0,272.5,320.0,300.0,330.0,360.0,405.4847428105513,432.97498371032816,460.2768287567969,lr,low
1500,Somers,383.8888888888889,495.0,397.0,560.0,605.0,473.75,717.2727272727273,739.4444444444445,1099.6054196379323,1228.4498813258288,1363.0268981513746,lr,low
1501,Somerville (Vic.),357.76666666666665,369.5753424657534,394.46067415730334,427.2258064516129,433.0952380952381,473.83168316831683,506.8181818181818,531.063829787234,645.6407046328536,712.9940935748996,783.6483413355659,lr,high
1502,Sorrento (Vic.),492.1578947368421,474.8421052631579,466.1764705882353,529.5,658.0,557.25,688.7894736842105,715.8,-15786.470519953931,-20285.996522079164,-24492.909991888388,lr,low
1503,South Dudley,247.5,275.0,280.0,,393.3333333333333,444.8,382.5,421.6666666666667,-181.535937230743,-2.8135212565830443,304.0557707650187,lr,low
1504,South Geelong,310.5357142857143,345.6666666666667,343.4,410.6896551724138,404.53125,462.7659574468085,471.85714285714283,495.6521739130435,-109.3729360684847,-390.0067652207836,-711.7399704833551,lr,high
1505,South Kingsville,370.57142857142856,372.5238095238095,354.9207920792079,419.9166666666667,373.87640449438203,402.7319587628866,496.42857142857144,511.3157894736842,506.24362191502337,537.9729636809218,570.0541979659013,lr,high
1506,South Melbourne,527.056466302368,535.5022222222223,549.2068965517242,504.7630901287554,462.8560115190785,503.6122754491018,587.9171842650104,612.6547169811321,703.4194825093437,760.1066375108348,815.2507893512957,lr,high
1507,South Morang,361.3205741626794,363.41847826086956,375.46285714285716,382.40458015267177,387.4074074074074,409.30044843049325,469.2258064516129,533.3687943262412,540.8083480661298,576.7604281905806,611.5053391559195,lr,high
1508,South Yarra,482.6783792339348,490.80219050779954,492.2618967262909,474.81204538842013,433.3660826032541,458.92727272727274,535.2153110047847,570.2769342010123,618.9943507459247,664.9745832760527,709.4014386074414,lr,high
1509,Southbank,562.1533415334153,565.1159712875728,579.517028772754,514.5506919858384,446.3642711171662,515.4601659751037,608.7066228790367,647.6612903225806,784.4946966254502,865.987613264675,946.135019473877,lr,high
1510,Spotswood,466.24242424242425,446.27777777777777,486.81481481481484,470.4415584415584,476.4864864864865,468.0851063829787,539.0,606.9811320754717,1495.407854060339,1457.6093794951798,1420.8829637863796,lr,high
1511,Spring Gully (Vic.),278.5357142857143,285.96666666666664,266.3030303030303,294.42105263157896,348.57142857142856,349.89473684210526,400.8333333333333,451.30434782608694,443.03799275648953,470.5271041745857,498.9046959125192,lr,low
1512,Springmount,330.0,,,,,,,,,,,lr,
1513,Springvale (Vic.),340.02910958904107,359.817843866171,346.90415913200724,362.15384615384613,366.31114327062227,372.7507462686567,419.3023872679045,479.5,443.0747540494544,464.79227545573553,486.8884893220954,lr,high
1514,Springvale South,437.72727272727275,340.0,350.0,356.3333333333333,385.0,415.0,468.3333333333333,473.75,692.3468784383149,772.9331669146195,846.3110008699587,lr,low
1515,St Albans (Vic.),321.551775147929,328.694,339.79828326180257,339.6704805491991,340.4403669724771,340.50967007963595,391.7310344827586,418.3382789317507,474.6486421004374,515.7036847025156,556.0579326144361,lr,high
1516,St Albans Park,288.3333333333333,312.65625,336.2121212121212,326.9512195121951,376.15384615384613,397.6470588235294,421.15384615384613,455.17241379310343,-78.14135188060209,-124.85121851863732,-164.60788728845364,lr,low
1517,St Andrews (Vic.),430.0,400.0,,400.0,396.6666666666667,,420.0,,-54.14228750281836,-158.7657949152731,-287.3580244670316,lr,low
1518,St Andrews Beach,368.0,512.5,335.0,345.0,450.0,735.0,436.6666666666667,615.0,952.9804601827882,1070.0138200052595,1197.5387459970716,lr,low
1519,St Arnaud,195.83333333333334,186.66666666666666,181.0,195.0,226.66666666666666,229.375,397.5,225.0,74.67346654276525,70.4029391978138,65.3674567424373,lr,low
1520,St Kilda (Vic.),433.9631404349429,441.8813359528487,447.6614583333333,433.1596548004315,402.89406043765194,424.2063492063492,477.91179839633446,528.4652278177458,578.9638556134014,619.0651993951906,658.0189468725293,lr,high
1521,St Kilda East,418.5249537892791,434.355901189387,434.68769389865565,431.45284697508896,400.8014638609332,437.8656056587091,508.36729559748426,537.8439716312057,652.3467649386148,712.6082045188523,771.0505732739111,lr,high
1522,St Kilda West,439.6181818181818,436.6594427244582,448.31983805668017,439.38786279683376,405.1835616438356,417.0566037735849,485.53478260869565,506.44274809160305,437.4323678377671,442.0145231522743,446.2024801649373,lr,high
1523,St Leonards (Vic.),337.15942028985506,359.3478260869565,309.87179487179486,348.2692307692308,369.07894736842104,411.36206896551727,432.4257425742574,440.59322033898303,474.96918129678807,500.6849745253865,528.0952105739107,lr,high
1524,Stanhope (Vic.),188.33333333333334,160.0,160.0,185.0,182.5,175.0,200.0,,183.8010597008797,185.08132360546008,187.90692611720624,lr,low
1525,Stawell,197.20338983050848,202.42857142857142,241.27272727272728,245.85365853658536,258.05882352941177,293.125,305.8411214953271,298.52941176470586,370.62208706330966,395.654738303462,419.8092085496726,lr,high
1526,Strath Creek,185.0,,,,,320.0,,,320.0,320.0,320.0,lr,low
1527,Strathfieldsaye,373.2692307692308,370.8333333333333,394.2857142857143,397.5,450.0,474.2857142857143,467.85714285714283,524.4117647058823,637.2681648980226,682.8051153009885,730.7612235473223,lr,low
1528,Strathmerton,237.66666666666666,197.14285714285714,285.0,255.0,183.75,188.33333333333334,276.42857142857144,267.5,243.4870477358163,263.88955350222386,283.67511654166174,lr,low
1529,Strathmore (Vic.),457.16,442.53636363636366,474.09090909090907,496.2708333333333,470.8099173553719,493.2278481012658,574.484126984127,586.917808219178,453.2835837379844,419.3545359249056,373.827947427928,lr,high
1530,Strathmore Heights,381.0,,376.6666666666667,465.0,340.0,412.5,,650.0,4435.690372716643,5443.230930595681,6457.699803361647,lr,low
1531,Strathtulloh,470.0,465.0,354.2857142857143,353.0,351.6666666666667,405.0,411.42857142857144,440.0,330.7259070455393,332.44754716599755,334.122739913877,lr,low
1532,Sunderland Bay,261.25,340.0,300.0,405.0,450.0,577.0,422.5,485.0,-5001.677883641969,-7125.521087493398,-9298.526626280582,lr,low
1533,Sunset Strip (Vic.),331.6666666666667,280.0,343.75,409.85714285714283,564.1666666666666,532.2222222222222,460.0,660.0,509.74379491749824,481.3929469765844,446.38906763343766,lr,low
1534,Sunshine (Vic.),260.0,340.0,220.0,306.6666666666667,285.7142857142857,287.9166666666667,267.5,375.0,278.34412845966506,277.92082559875325,279.39437988834595,lr,low
1535,Sunshine North,334.77777777777777,341.7102803738318,369.81159420289856,377.16783216783216,388.6134969325153,381.23783783783784,459.7121212121212,489.6951219512195,586.3713491460835,653.784319898125,719.419235867023,lr,high
1536,Sunshine West,340.5229357798165,351.33516483516485,366.42790697674417,372.0632911392405,362.45147679324896,374.3309090909091,430.7019230769231,471.4736842105263,424.3151065349981,435.2252219713922,446.4969199363821,lr,high
1537,Surf Beach (Vic.),328.3333333333333,364.0,323.3333333333333,395.0,576.6666666666666,778.0,512.5,,1436.096511094709,1670.2000811534765,1957.899316041776,lr,low
1538,Surrey Hills,456.59797297297297,471.96785714285716,505.6734693877551,473.55516014234877,474.18531468531467,512.2294117647059,566.7808219178082,599.0350877192982,655.6981058988604,700.853395873768,745.5127927589638,lr,high
1539,Sutton Grange,550.0,,,,,,,,,,,lr,
1540,Swan Hill,234.85294117647058,235.09375,235.10526315789474,248.25757575757575,254.25531914893617,272.48201438848923,331.008064516129,308.6551724137931,267.6329759689784,263.1658804487143,258.0953759273859,lr,high
1541,Swan Reach (Vic.),291.5,284.5,326.6666666666667,396.6666666666667,290.0,350.0,376.6666666666667,305.0,1290.4729637332748,1623.0715891051875,1997.246962790632,lr,low
1542,Sydenham (Vic.),347.1081081081081,358.20512820512823,369.5779220779221,372.36170212765956,369.93939393939394,376.28205128205127,416.43382352941177,457.5842696629214,353.787853986508,359.10507775335543,364.7171803598957,lr,high
1543,Talbot (Vic.),160.0,330.0,,,,330.0,,200.0,330.0,330.0,330.0,lr,low
1544,Tallygaroopna,278.3333333333333,,,270.0,350.0,376.6666666666667,455.0,,368.6249673621514,350.2526384720222,329.84847900955265,lr,low
1545,Tambo Upper,210.83333333333334,181.66666666666666,,,185.0,180.0,,,179.8700860447038,179.86922580868787,179.8682358418224,lr,low
1546,Taminick,380.0,,,,,,,,,,,lr,
1547,Tangambalanga,320.0,,276.6666666666667,260.0,320.0,451.25,481.1111111111111,516.6666666666666,1010.4023180604872,1244.9760977330243,1509.9090025467322,lr,low
1548,Tarneit,371.1888111888112,375.30940594059405,381.51657458563534,386.9699074074074,382.43220338983053,400.45814977973566,471.2118644067797,527.6575342465753,565.9278139137605,611.3364934169949,654.5672085932893,lr,high
1549,Tarra Valley,325.0,,330.0,,,,,,,,,lr,
1550,Taylors Hill,422.4878048780488,440.3333333333333,448.57142857142856,416.61538461538464,428.21875,443.55555555555554,510.81081081081084,528.0769230769231,-4544.433580296231,-5341.961035936954,-5934.819951533049,lr,low
1551,Taylors Lakes,402.77777777777777,414.42857142857144,411.0810810810811,399.05405405405406,400.0,458.50877192982455,503.375,527.0,458.153438893998,440.50528648220256,422.9660117889118,lr,high
1552,Tecoma,398.46153846153845,347.5,405.4736842105263,398.8888888888889,378.75,433.125,526.6666666666666,542.0,424.1388470752081,434.8792717429392,446.0060908546211,lr,low
1553,Teesdale (Vic.),432.0,420.0,416.6666666666667,580.0,495.0,481.25,556.0,557.5,260.7140844349551,271.31662402267466,281.8241085686768,lr,low
1554,Templestowe,480.0,435.0,485.0,505.0,560.0,490.0,680.0,635.0,-561.9357158339246,-816.165998988323,-1094.5472524492743,lr,low
1555,Templestowe Lower,466.85483870967744,469.05797101449275,496.63380281690144,512.0434782608696,519.1517857142857,538.5833333333334,609.4701986754967,681.6666666666666,2268.212470509743,2580.8790789367176,2910.911961180865,lr,high
1556,Terang,244.23076923076923,255.3846153846154,238.0952380952381,252.5,291.25,345.8333333333333,326.1111111111111,396.25,-273.4612107289295,-425.0522393096753,-562.1772259574745,lr,low
1557,The Basin (Vic.),375.0,348.2142857142857,381.15384615384613,373.84615384615387,377.25,410.88235294117646,455.9375,497.5,353.31441382596984,352.9975655021535,352.6654854825955,lr,low
1558,The Gurdies,295.0,210.0,,,290.0,340.0,,,317.4268575586301,317.4273068250065,317.4277630419466,lr,low
1559,Thomastown,330.69565217391306,344.31456953642385,349.9717514124294,355.4776119402985,359.0345911949685,370.3137254901961,419.2468085106383,478.12820512820514,450.6649516050311,473.4375748120583,498.0780736658562,lr,high
1560,Thomson (Greater Geelong - Vic.),306.27659574468083,310.5,325.97222222222223,337.95454545454544,362.0689655172414,395.2083333333333,426.9148936170213,421.30434782608694,510.9681463110137,559.8724011861013,613.2568415220417,lr,high
1561,Thornbury,400.23516237402015,404.9026548672566,411.51625,402.1768292682927,378.0971786833856,407.21970443349755,506.8355263157895,519.3504273504274,536.2637463677383,577.3306515132135,617.1888830658572,lr,high
1562,Thornton (Vic.),320.0,170.0,192.5,193.33333333333334,265.0,290.0,,,266.1718615527818,275.92618113154003,286.8817805181467,lr,low
1563,Timboon,234.6153846153846,248.125,236.25,272.5,400.0,367.5,415.0,385.0,294.29824175499925,288.51752293988375,282.28195900012724,lr,low
1564,Tinamba,318.0,399.0,,,,,,,,,,lr,
1565,Tongala,200.83333333333334,215.0,208.33333333333334,218.21428571428572,223.07692307692307,240.0,321.42857142857144,330.625,264.402810891115,268.1150069406019,272.47011506174545,lr,low
1566,Toolangi,350.0,,,,,,,,,,,lr,
1567,Toolern Vale,280.0,320.0,340.0,327.5,335.0,345.0,396.6666666666667,,562.1900272903022,612.5751361919893,661.8644868955753,lr,low
1568,Toongabbie (Vic.),265.0,,,265.0,270.0,270.0,410.0,,445.2425328341592,466.4025448131656,492.9863634253165,lr,low
1569,Toorak,484.1101321585903,512.2915032679739,494.79937791601867,501.7142857142857,471.76242424242423,509.16913580246916,552.8130671506352,603.7609427609427,551.299271051588,562.7371993451627,574.0092799251231,lr,high
1570,Tootgarook,347.2040816326531,356.52542372881356,348.8888888888889,362.6530612244898,380.0,491.06060606060606,507.94117647058823,508.3333333333333,1148.0234001195422,1348.7618484055129,1542.3651053029862,lr,low
1571,Torquay (Vic.),444.7839721254355,435.7142857142857,472.44081632653064,470.0238095238095,536.98,588.0483271375465,603.5664335664336,640.8045977011494,618.9561571837977,649.8929535987196,682.4086254478883,lr,high
1572,Torrumbarry,280.0,,,,,,,615.0,,,,lr,
1573,Traralgon,262.6693548387097,296.00986193293886,276.69756097560975,304.09067357512953,319.1662817551963,363.11422845691385,374.2675,394.04522613065325,334.5920981320269,340.40244710471234,345.5109026518603,lr,high
1574,Traralgon East,397.77777777777777,376.6666666666667,462.5,380.0,506.25,450.8333333333333,,,484.45980816807423,484.45864115104905,484.4574430382054,lr,low
1575,Travancore,413.1818181818182,422.6506849315069,422.639751552795,395.9794871794872,371.06779661016947,406.2642487046632,479.4594594594595,525.375,768.1873682764294,868.9083991490688,967.2229368528828,lr,high
1576,Trentham,450.0,334.0,370.0,406.55555555555554,398.0,515.0,517.1739130434783,529.0909090909091,513.3243628251441,528.0365615940993,543.9606678890348,lr,low
1577,Truganina,379.2455357142857,387.202479338843,388.78991596638656,391.514598540146,390.1372549019608,412.7125,468.6741214057508,523.0905511811023,538.7238368566468,573.8910852481058,607.4278005447704,lr,high
1578,Tullamarine,346.36842105263156,344.9177215189873,354.5181347150259,360.85377358490564,360.52093023255816,376.6011235955056,425.36686390532543,429.9065420560748,455.9017265120056,484.1953604626178,510.44995108067815,lr,high
1579,Tyabb,377.3076923076923,429.2307692307692,472.5,405.63157894736844,474.61538461538464,470.7857142857143,620.5,569.0909090909091,665.0044918338172,717.1139612530387,753.679224456122,lr,low
1580,Tynong,308.3333333333333,390.0,372.85714285714283,385.0,,488.3333333333333,440.0,570.0,-29312.652957628656,-41664.44373611041,-53672.110615974176,lr,low
1581,Tynong North,275.0,,,,,,350.0,350.0,350.0,350.0,350.0,lr,low
1582,Ultima,230.0,220.0,,,,,,,,,,lr,
